User_ID,Age,Household_Size,Monthly_Income,Monthly_Spend,Preferred_Channel,Brand_Importance_Rating,Price_Importance_Rating,Price_Hike_Reaction,Primary_Influence,Loyalty_Score
71320,45,4,25000,4813,Discount Wholesalers,3,4,Switch to a cheaper brand,TV Commercials,0.48
71321,29,4,21000,2000,Supermarkets,2,4,Switch to a cheaper brand,Doctor Recommendation,0.27
71322,32,2,29500,5339,Supermarkets,2,5,Switch to a cheaper brand,In-store Displays,0.22
71323,62,4,26000,6346,E-commerce/Apps,2,5,Switch to a cheaper brand,Word of Mouth,0.28
71324,56,2,21500,2430,Supermarkets,2,5,Switch to a cheaper brand,Word of Mouth,0.37
71325,56,2,51000,7614,Supermarkets,3,2,Continue buying the same brand,Word of Mouth,0.46
71326,32,4,32000,5911,E-commerce/Apps,2,5,Switch to a cheaper brand,Word of Mouth,0.21
71327,53,1,19500,3944,Supermarkets,1,5,Switch to a cheaper brand,Social Media Ads,0.14
71328,20,2,25500,2142,E-commerce/Apps,1,5,Switch to a cheaper brand,Social Media Ads,0.1
71329,18,1,20000,2000,E-commerce/Apps,2,4,Switch to a cheaper brand,TV Commercials,0.35
71330,24,3,29500,5050,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Social Media Ads,0.05
71331,26,2,53500,6990,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,In-store Displays,0.78
71332,18,4,35500,3952,Supermarkets,3,2,Continue buying the same brand,Word of Mouth,0.43
71333,22,2,46000,7197,Supermarkets,2,4,Switch to a cheaper brand,Word of Mouth,0.24
71334,64,1,42000,7627,Discount Wholesalers,2,2,Continue buying the same brand,TV Commercials,0.39
71335,53,1,35000,5562,E-commerce/Apps,3,4,Switch to a cheaper brand,TV Commercials,0.53
71336,27,2,41000,6516,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,TV Commercials,0.33
71337,19,3,46500,7112,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,TV Commercials,0.26
71338,40,4,21000,3107,E-commerce/Apps,1,5,Switch to a cheaper brand,In-store Displays,0.08
71339,56,2,65000,11960,Discount Wholesalers,3,2,Continue buying the same brand,Social Media Ads,0.56
71340,46,5,71500,10965,Supermarkets,4,3,Look for discounts/offers,TV Commercials,0.71
71341,73,3,25500,3693,Discount Wholesalers,1,5,Switch to a cheaper brand,Social Media Ads,0.17
71342,36,4,49500,8381,Supermarkets,3,3,Look for discounts/offers,Doctor Recommendation,0.59
71343,55,3,36000,6116,Discount Wholesalers,3,4,Switch to a cheaper brand,In-store Displays,0.55
71344,64,3,30500,5872,Supermarkets,1,5,Switch to a cheaper brand,Social Media Ads,0.03
71345,37,4,96000,15527,Supermarkets,4,3,Look for discounts/offers,Doctor Recommendation,0.69
71346,29,4,29000,6260,Supermarkets,2,5,Switch to a cheaper brand,Doctor Recommendation,0.3
71347,28,1,28000,3411,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.26
71348,52,6,37000,6023,Supermarkets,3,2,Continue buying the same brand,Doctor Recommendation,0.42
71349,69,3,31000,4369,Supermarkets,1,5,Switch to a cheaper brand,TV Commercials,0.06
71350,66,2,18500,2000,Discount Wholesalers,2,5,Switch to a cheaper brand,In-store Displays,0.3
71351,24,5,27000,5039,E-commerce/Apps,3,5,Switch to a cheaper brand,In-store Displays,0.57
71352,40,3,56500,8332,E-commerce/Apps,3,3,Look for discounts/offers,In-store Displays,0.54
71353,72,1,40000,7943,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,In-store Displays,0.39
71354,67,6,40000,5472,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,TV Commercials,0.29
71355,34,4,61000,8996,Supermarkets,3,4,Switch to a cheaper brand,Doctor Recommendation,0.46
71356,65,2,43500,7812,Discount Wholesalers,2,3,Look for discounts/offers,Word of Mouth,0.28
71357,74,2,21000,2502,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,In-store Displays,0.28
71358,19,3,47500,5860,Supermarkets,2,3,Look for discounts/offers,In-store Displays,0.28
71359,22,3,36500,6352,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,Social Media Ads,0.47
71360,38,2,33500,5271,Supermarkets,2,5,Switch to a cheaper brand,Social Media Ads,0.28
71361,30,5,46000,5564,E-commerce/Apps,2,3,Look for discounts/offers,Word of Mouth,0.26
71362,28,4,19000,2493,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0.01
71363,41,3,29500,4127,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,In-store Displays,0.23
71364,50,6,31000,4860,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.07
71365,44,1,78000,11449,Discount Wholesalers,4,2,Continue buying the same brand,Doctor Recommendation,0.72
71366,72,2,28000,6881,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Doctor Recommendation,0.39
71367,52,1,49000,7526,E-commerce/Apps,3,2,Continue buying the same brand,TV Commercials,0.44
71368,35,3,28500,4801,Supermarkets,3,5,Switch to a cheaper brand,Doctor Recommendation,0.52
71369,38,3,31000,5672,Supermarkets,3,5,Switch to a cheaper brand,Doctor Recommendation,0.52
71370,21,5,46000,5695,Supermarkets,3,3,Look for discounts/offers,Doctor Recommendation,0.45
71371,58,4,24500,4959,E-commerce/Apps,1,4,Switch to a cheaper brand,TV Commercials,0.02
71372,49,1,18500,2867,Supermarkets,3,4,Switch to a cheaper brand,Word of Mouth,0.5
71373,60,1,26000,5014,E-commerce/Apps,1,5,Switch to a cheaper brand,Doctor Recommendation,0.12
71374,66,6,43500,5698,E-commerce/Apps,3,3,Look for discounts/offers,TV Commercials,0.6
71375,28,3,37500,6724,Supermarkets,3,2,Continue buying the same brand,Social Media Ads,0.46
71376,20,3,75000,11609,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,Word of Mouth,0.38
71377,68,2,67000,12160,E-commerce/Apps,4,2,Continue buying the same brand,Word of Mouth,0.76
71378,69,5,44000,8024,Discount Wholesalers,2,4,Switch to a cheaper brand,Social Media Ads,0.28
71379,72,2,39000,5950,Supermarkets,3,2,Continue buying the same brand,Word of Mouth,0.43
71380,38,5,43500,6294,Supermarkets,4,4,Switch to a cheaper brand,TV Commercials,0.71
71381,60,2,28500,3552,E-commerce/Apps,3,5,Switch to a cheaper brand,Word of Mouth,0.55
71382,31,4,43000,7618,Supermarkets,4,3,Look for discounts/offers,Social Media Ads,0.61
71383,23,4,15500,2000,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.29
71384,68,2,38000,4542,Supermarkets,3,3,Look for discounts/offers,In-store Displays,0.49
71385,70,2,49000,7321,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Social Media Ads,0.63
71386,46,4,49000,9352,Supermarkets,4,3,Look for discounts/offers,Word of Mouth,0.79
71387,48,2,76000,10787,E-commerce/Apps,3,3,Look for discounts/offers,Social Media Ads,0.43
71388,64,1,24000,4946,E-commerce/Apps,2,5,Switch to a cheaper brand,Social Media Ads,0.27
71389,45,3,90500,13849,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,TV Commercials,0.7
71390,60,3,158500,23667,Supermarkets,4,1,Continue buying the same brand,TV Commercials,0.63
71391,67,4,56500,9914,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Social Media Ads,0.7
71392,53,4,87000,14202,E-commerce/Apps,5,2,Continue buying the same brand,In-store Displays,0.82
71393,45,2,44000,6149,Supermarkets,4,2,Continue buying the same brand,Word of Mouth,0.69
71394,36,2,20500,3316,Supermarkets,3,5,Switch to a cheaper brand,Doctor Recommendation,0.52
71395,20,3,17000,3255,E-commerce/Apps,2,5,Switch to a cheaper brand,In-store Displays,0.25
71396,29,2,12000,3056,E-commerce/Apps,2,5,Switch to a cheaper brand,TV Commercials,0.3
71397,53,5,50000,6845,Discount Wholesalers,4,4,Switch to a cheaper brand,TV Commercials,0.62
71398,41,5,53000,7514,E-commerce/Apps,4,4,Switch to a cheaper brand,Social Media Ads,0.63
71399,29,3,53500,8637,E-commerce/Apps,3,4,Switch to a cheaper brand,In-store Displays,0.52
71400,41,6,46500,7197,E-commerce/Apps,3,3,Look for discounts/offers,Word of Mouth,0.42
71401,18,1,36000,6069,Local Kirana/Mom-and-pop Stores,3,3,Look for discounts/offers,Social Media Ads,0.56
71402,45,4,17500,2000,Supermarkets,2,5,Switch to a cheaper brand,Word of Mouth,0.33
71403,33,1,15000,3126,E-commerce/Apps,2,5,Switch to a cheaper brand,Social Media Ads,0.24
71404,38,3,30000,5033,E-commerce/Apps,1,4,Switch to a cheaper brand,Word of Mouth,0.11
71405,47,5,16500,2000,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,In-store Displays,0.27
71406,51,4,10000,2000,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Social Media Ads,0.28
71407,43,3,36500,5124,Supermarkets,2,3,Look for discounts/offers,TV Commercials,0.4
71408,71,2,40000,7327,Supermarkets,3,4,Switch to a cheaper brand,Doctor Recommendation,0.42
71409,52,3,31500,4904,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.15
71410,48,3,39500,7128,Supermarkets,2,2,Continue buying the same brand,Word of Mouth,0.22
71411,33,3,16500,2000,Supermarkets,3,4,Switch to a cheaper brand,Word of Mouth,0.41
71412,59,2,51500,7139,Supermarkets,3,3,Look for discounts/offers,Doctor Recommendation,0.43
71413,46,4,53000,7875,E-commerce/Apps,4,3,Look for discounts/offers,Doctor Recommendation,0.75
71414,46,3,29500,5635,Supermarkets,2,4,Switch to a cheaper brand,In-store Displays,0.31
71415,26,1,11500,2404,E-commerce/Apps,1,5,Switch to a cheaper brand,In-store Displays,0.07
71416,31,2,25000,3561,Supermarkets,1,5,Switch to a cheaper brand,Doctor Recommendation,0.06
71417,74,3,44000,8153,Local Kirana/Mom-and-pop Stores,3,3,Look for discounts/offers,Doctor Recommendation,0.51
71418,25,2,23000,3691,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Social Media Ads,0.03
71419,19,3,112500,16587,Supermarkets,4,2,Continue buying the same brand,Doctor Recommendation,0.71
71420,28,3,50000,8348,Local Kirana/Mom-and-pop Stores,3,3,Look for discounts/offers,TV Commercials,0.48
71421,19,4,45000,7225,E-commerce/Apps,2,2,Continue buying the same brand,Word of Mouth,0.25
71422,64,5,46500,6821,Supermarkets,2,3,Look for discounts/offers,In-store Displays,0.25
71423,35,4,21000,3705,E-commerce/Apps,1,4,Switch to a cheaper brand,Word of Mouth,0.07
71424,22,5,37500,7209,Supermarkets,3,4,Switch to a cheaper brand,Doctor Recommendation,0.58
71425,74,1,13000,2233,E-commerce/Apps,1,5,Switch to a cheaper brand,TV Commercials,0.17
71426,24,2,12000,2145,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,Doctor Recommendation,0.33
71427,40,3,31500,5645,Supermarkets,2,4,Switch to a cheaper brand,In-store Displays,0.23
71428,36,4,33000,6137,E-commerce/Apps,1,5,Switch to a cheaper brand,TV Commercials,0.19
71429,36,6,58000,9471,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,TV Commercials,0.79
71430,65,2,20000,4366,Supermarkets,2,4,Switch to a cheaper brand,Doctor Recommendation,0.38
71431,36,4,36000,5371,Supermarkets,4,3,Look for discounts/offers,Doctor Recommendation,0.65
71432,66,3,27500,4859,Local Kirana/Mom-and-pop Stores,3,5,Switch to a cheaper brand,Social Media Ads,0.45
71433,62,2,15500,2879,Supermarkets,3,4,Switch to a cheaper brand,TV Commercials,0.46
71434,57,3,29500,4292,Local Kirana/Mom-and-pop Stores,1,4,Switch to a cheaper brand,In-store Displays,0.09
71435,45,2,22000,3740,Local Kirana/Mom-and-pop Stores,1,4,Switch to a cheaper brand,In-store Displays,0.12
71436,28,5,25500,4026,Supermarkets,2,5,Switch to a cheaper brand,Word of Mouth,0.21
71437,67,3,29000,4416,Supermarkets,1,5,Switch to a cheaper brand,Social Media Ads,0.03
71438,28,3,106000,15797,E-commerce/Apps,5,1,Continue buying the same brand,Word of Mouth,0.94
71439,72,2,52000,8151,Supermarkets,3,2,Continue buying the same brand,Word of Mouth,0.43
71440,26,1,59000,9418,Supermarkets,3,3,Look for discounts/offers,In-store Displays,0.47
71441,31,3,45500,5350,Supermarkets,3,3,Look for discounts/offers,TV Commercials,0.59
71442,51,3,37000,6126,E-commerce/Apps,3,3,Look for discounts/offers,In-store Displays,0.52
71443,46,3,58500,7945,Supermarkets,2,4,Switch to a cheaper brand,Social Media Ads,0.29
71444,66,6,31500,6522,E-commerce/Apps,2,5,Switch to a cheaper brand,Doctor Recommendation,0.33
71445,38,1,16500,2000,E-commerce/Apps,1,5,Switch to a cheaper brand,In-store Displays,0.06
71446,65,3,34000,6088,Local Kirana/Mom-and-pop Stores,3,5,Switch to a cheaper brand,In-store Displays,0.47
71447,22,3,34500,3581,Local Kirana/Mom-and-pop Stores,3,5,Switch to a cheaper brand,In-store Displays,0.5
71448,50,2,112500,17844,Supermarkets,5,1,Continue buying the same brand,Word of Mouth,0.95
71449,26,5,58000,9258,E-commerce/Apps,4,4,Switch to a cheaper brand,Word of Mouth,0.76
71450,20,3,29000,3933,E-commerce/Apps,1,5,Switch to a cheaper brand,Doctor Recommendation,0.02
71451,31,3,32500,6172,Supermarkets,3,5,Switch to a cheaper brand,Word of Mouth,0.53
71452,35,3,28500,3387,Discount Wholesalers,2,5,Switch to a cheaper brand,Social Media Ads,0.24
71453,29,3,24000,3227,Supermarkets,1,4,Switch to a cheaper brand,Social Media Ads,0.19
71454,40,2,48000,7851,E-commerce/Apps,3,4,Switch to a cheaper brand,Word of Mouth,0.57
71455,31,2,11500,3671,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0.06
71456,33,4,35000,6227,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,Word of Mouth,0.35
71457,54,5,23000,4065,Supermarkets,1,5,Switch to a cheaper brand,Social Media Ads,0.19
71458,37,5,15000,3417,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0.15
71459,37,2,14000,2614,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Word of Mouth,0.39
71460,32,1,44000,7312,Supermarkets,3,3,Look for discounts/offers,Social Media Ads,0.5
71461,58,2,84500,13044,Local Kirana/Mom-and-pop Stores,4,1,Continue buying the same brand,Doctor Recommendation,0.79
71462,42,5,18500,2949,E-commerce/Apps,2,5,Switch to a cheaper brand,Social Media Ads,0.24
71463,34,2,55000,8461,E-commerce/Apps,2,2,Continue buying the same brand,Doctor Recommendation,0.21
71464,29,2,30000,3638,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,TV Commercials,0.07
71465,62,2,29500,3672,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Word of Mouth,0.04
71466,59,5,42500,7182,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,Word of Mouth,0.35
71467,56,2,30500,4958,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,Social Media Ads,0.57
71468,73,2,43000,5120,Supermarkets,2,4,Switch to a cheaper brand,Doctor Recommendation,0.28
71469,70,4,62000,9949,Supermarkets,4,2,Continue buying the same brand,In-store Displays,0.7
71470,24,3,39000,6308,Supermarkets,2,3,Look for discounts/offers,Doctor Recommendation,0.34
71471,25,5,37500,3430,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,TV Commercials,0.77
71472,41,3,57500,9233,E-commerce/Apps,2,2,Continue buying the same brand,Social Media Ads,0.23
71473,64,3,30000,6105,Discount Wholesalers,1,5,Switch to a cheaper brand,TV Commercials,0.12
71474,42,2,62000,8373,Supermarkets,2,2,Continue buying the same brand,Social Media Ads,0.22
71475,38,4,83000,13956,Discount Wholesalers,4,3,Look for discounts/offers,Doctor Recommendation,0.6
71476,67,2,60500,9447,Supermarkets,3,3,Look for discounts/offers,Social Media Ads,0.49
71477,71,5,44500,7478,E-commerce/Apps,3,2,Continue buying the same brand,Doctor Recommendation,0.41
71478,50,2,58500,9048,Local Kirana/Mom-and-pop Stores,3,2,Continue buying the same brand,Social Media Ads,0.52
71479,27,4,28000,4184,E-commerce/Apps,2,5,Switch to a cheaper brand,TV Commercials,0.21
71480,39,2,55500,7819,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,Doctor Recommendation,0.74
71481,36,6,32000,5685,Supermarkets,1,4,Switch to a cheaper brand,In-store Displays,0.2
71482,46,4,31000,5198,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.32
71483,20,2,29000,2483,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0
71484,56,3,69000,11521,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,Word of Mouth,0.72
71485,21,3,67000,9576,Discount Wholesalers,3,4,Switch to a cheaper brand,Word of Mouth,0.6
71486,54,3,68500,10872,E-commerce/Apps,3,3,Look for discounts/offers,Social Media Ads,0.56
71487,48,1,45000,7915,E-commerce/Apps,4,4,Switch to a cheaper brand,In-store Displays,0.76
71488,23,4,12500,2000,E-commerce/Apps,2,5,Switch to a cheaper brand,Social Media Ads,0.39
71489,45,2,8500,2000,E-commerce/Apps,3,5,Switch to a cheaper brand,Doctor Recommendation,0.58
71490,27,3,42500,6565,Discount Wholesalers,3,3,Look for discounts/offers,Social Media Ads,0.53
71491,29,3,32000,5794,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Doctor Recommendation,0.22
71492,63,1,16000,2532,Supermarkets,3,5,Switch to a cheaper brand,Doctor Recommendation,0.55
71493,71,3,40000,7079,Supermarkets,3,3,Look for discounts/offers,TV Commercials,0.55
71494,19,2,29500,2948,Supermarkets,1,4,Switch to a cheaper brand,TV Commercials,0.15
71495,20,2,74000,11240,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Doctor Recommendation,0.69
71496,18,2,35500,6851,Local Kirana/Mom-and-pop Stores,3,2,Continue buying the same brand,TV Commercials,0.5
71497,52,1,28000,3638,E-commerce/Apps,3,5,Switch to a cheaper brand,Word of Mouth,0.41
71498,41,3,18000,2000,Discount Wholesalers,3,4,Switch to a cheaper brand,Doctor Recommendation,0.47
71499,64,3,37000,5181,E-commerce/Apps,4,3,Look for discounts/offers,Doctor Recommendation,0.73
71500,65,3,55000,9050,Supermarkets,4,3,Look for discounts/offers,Doctor Recommendation,0.75
71501,69,3,32500,4473,Supermarkets,3,5,Switch to a cheaper brand,Doctor Recommendation,0.42
71502,51,1,53500,7654,Supermarkets,4,4,Switch to a cheaper brand,TV Commercials,0.65
71503,37,3,36000,5010,Supermarkets,2,2,Continue buying the same brand,Social Media Ads,0.34
71504,33,4,53500,10353,Supermarkets,2,2,Continue buying the same brand,Doctor Recommendation,0.24
71505,47,3,37000,5900,Supermarkets,3,4,Switch to a cheaper brand,TV Commercials,0.58
71506,64,5,17500,4024,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.14
71507,56,1,67000,11120,Supermarkets,2,4,Switch to a cheaper brand,TV Commercials,0.28
71508,42,4,60000,9913,Supermarkets,4,4,Switch to a cheaper brand,Word of Mouth,0.67
71509,22,4,63000,10163,E-commerce/Apps,4,2,Continue buying the same brand,TV Commercials,0.68
71510,46,3,216500,32591,Local Kirana/Mom-and-pop Stores,5,2,Continue buying the same brand,Social Media Ads,0.85
71511,54,5,34500,5819,Discount Wholesalers,2,4,Switch to a cheaper brand,In-store Displays,0.33
71512,45,2,35000,6674,Local Kirana/Mom-and-pop Stores,2,2,Continue buying the same brand,TV Commercials,0.32
71513,70,2,33500,6326,Supermarkets,2,4,Switch to a cheaper brand,Doctor Recommendation,0.24
71514,58,3,27000,3310,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,Word of Mouth,0.24
71515,40,2,47500,7224,Supermarkets,2,4,Switch to a cheaper brand,Social Media Ads,0.2
71516,49,5,31000,5074,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.13
71517,63,4,75000,10039,Supermarkets,3,2,Continue buying the same brand,TV Commercials,0.43
71518,68,2,37000,5115,E-commerce/Apps,4,4,Switch to a cheaper brand,TV Commercials,0.6
71519,35,6,48500,7719,Local Kirana/Mom-and-pop Stores,2,2,Continue buying the same brand,Doctor Recommendation,0.33
71520,58,5,45000,4808,Supermarkets,2,2,Continue buying the same brand,Doctor Recommendation,0.28
71521,52,3,48500,7113,E-commerce/Apps,3,3,Look for discounts/offers,TV Commercials,0.59
71522,60,4,22500,3706,Supermarkets,1,4,Switch to a cheaper brand,TV Commercials,0.14
71523,41,2,68500,11360,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,TV Commercials,0.78
71524,64,2,46000,8202,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,Social Media Ads,0.69
71525,45,5,46500,6836,Local Kirana/Mom-and-pop Stores,3,3,Look for discounts/offers,Social Media Ads,0.48
